# annotated epochs from DB sc3marsop, datetime: 2020-12-16T14:23:03Z
"2019-08-03T07:13:35Z","2019-08-03T07:13:43Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T07:13:35Z","2019-08-03T07:13:43Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T07:23:56Z","2019-08-03T07:24:07Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T07:24:40Z","2019-08-03T07:24:42Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.3Pa","JRS"
"2019-08-03T07:35:26Z","2019-08-03T07:35:28Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T07:35:59Z","2019-08-03T07:36:02Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T07:36:07Z","2019-08-03T07:36:09Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T07:36:12Z","2019-08-03T07:36:23Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.3Pa","JRS"
"2019-08-03T07:50:08Z","2019-08-03T07:50:26Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-03T07:56:30Z","2019-08-03T07:56:32Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T08:07:38Z","2019-08-03T08:09:31Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#TEMPERATURE_GLITCH","67.SHU 1.4e-6","JRS"
"2019-08-03T08:12:18Z","2019-08-03T08:12:36Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-03T08:15:22Z","2019-08-03T08:15:34Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 1.3Pa","JRS"
"2019-08-03T08:18:06Z","2019-08-03T08:18:22Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.4Pa","JRS"
"2019-08-03T08:18:27Z","2019-08-03T08:18:30Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-03T08:24:41Z","2019-08-03T08:24:42Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T08:24:56Z","2019-08-03T08:24:57Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T08:28:59Z","2019-08-03T08:29:02Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T08:31:54Z","2019-08-03T08:31:58Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.3Pa","JRS"
"2019-08-03T08:32:01Z","2019-08-03T08:32:05Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.3Pa","JRS"
"2019-08-03T08:32:12Z","2019-08-03T08:32:14Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-03T08:33:22Z","2019-08-03T08:33:23Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T08:33:44Z","2019-08-03T08:33:52Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-03T08:36:49Z","2019-08-03T08:36:51Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T08:52:58Z","2019-08-03T08:53:00Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 1.0Pa","JRS"
"2019-08-03T08:54:49Z","2019-08-03T08:54:53Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T09:00:32Z","2019-08-03T09:00:33Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T09:01:10Z","2019-08-03T09:01:14Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T09:04:24Z","2019-08-03T09:04:27Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T09:05:31Z","2019-08-03T09:05:40Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-03T09:19:22Z","2019-08-03T09:19:25Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T09:19:39Z","2019-08-03T09:19:44Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T09:24:37Z","2019-08-03T09:24:38Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T09:25:01Z","2019-08-03T09:25:07Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-03T09:27:07Z","2019-08-03T09:27:13Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T09:32:26Z","2019-08-03T09:32:31Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T09:42:19Z","2019-08-03T09:42:27Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-03T09:42:47Z","2019-08-03T09:42:52Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1","JRS"
"2019-08-03T09:44:49Z","2019-08-03T09:44:50Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T09:45:30Z","2019-08-03T09:45:32Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T09:46:23Z","2019-08-03T09:46:25Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T09:46:34Z","2019-08-03T09:46:36Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T09:46:56Z","2019-08-03T09:46:59Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-03T09:47:47Z","2019-08-03T09:47:48Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T09:48:22Z","2019-08-03T09:48:25Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T09:49:17Z","2019-08-03T09:49:36Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-03T09:55:19Z","2019-08-03T09:55:34Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T09:59:29Z","2019-08-03T09:59:31Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-03T10:00:52Z","2019-08-03T10:00:57Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T10:02:12Z","2019-08-03T10:02:23Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-03T10:02:39Z","2019-08-03T10:02:43Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T10:09:22Z","2019-08-03T10:09:52Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 1.2Pa","JRS"
"2019-08-03T10:23:23Z","2019-08-03T10:24:03Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 1.7Pa","JRS: very large pressure drop"
"2019-08-03T10:29:34Z","2019-08-03T10:29:39Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-03T10:45:11Z","2019-08-03T10:45:22Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-03T11:20:17Z","2019-08-03T11:20:22Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-03T11:26:23Z","2019-08-03T11:26:28Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_FLUCTUATION_HF_WEATHER","03.BDO 0.1Hz","JRS"
"2019-08-03T11:48:31Z","2019-08-03T11:48:55Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.3Pa","JRS"
"2019-08-03T11:50:11Z","2019-08-03T11:50:14Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-03T11:52:40Z","","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T12:06:56Z","2019-08-03T12:07:26Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BD) 0.4Pa","JRS"
"2019-08-03T12:14:55Z","2019-08-03T12:14:57Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T12:15:08Z","2019-08-03T12:15:10Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T12:15:22Z","2019-08-03T12:15:27Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T12:27:57Z","2019-08-03T12:28:05Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO","JRS"
"2019-08-03T12:41:44Z","2019-08-03T12:41:48Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-03T13:13:05Z","2019-08-03T13:13:12Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-03T13:13:49Z","2019-08-03T13:14:12Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","02.BHW 3.8e-7","JRS"
"2019-08-03T13:37:41Z","2019-08-03T13:38:28Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.8Pa","JRS"
"2019-08-03T13:48:04Z","2019-08-03T13:48:33Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-03T17:56:34Z","2019-08-03T18:32:32Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#SUSPICIOUS_SEISMIC_SIGNAL","67.SHV/E","JRS: HF?"
"2019-08-03T19:44:28Z","2019-08-03T19:44:49Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","02.BHV 3.7e-7","JRS"
"2019-08-03T22:56:26Z","2019-08-03T22:56:53Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","02.BHW 1e-7","JRS"
"2019-08-04T01:04:52Z","2019-08-04T01:05:20Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","03.BHU 2.8e-7","JRS"
"2019-08-04T01:06:56Z","2019-08-04T01:07:17Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","02.BHW 1.9e-7","JRS"
"2019-08-04T02:00:02Z","2019-08-04T02:03:15Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#TEMPERATURE_GLITCH","67.SHU 1.8e-6","JRS"
"2019-08-04T02:39:17Z","2019-08-04T02:39:46Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","03.BHW 1.7e-7","JRS"
"2019-08-04T02:48:56Z","2019-08-04T02:49:25Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","02.BHW 1.3e-7","JRS"
"2019-08-04T04:07:04Z","2019-08-04T04:07:35Z","JRS","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","02.BHW 1.5e-7","JRS"
"2019-08-04T06:16:07Z","2019-08-04T06:16:30Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#ONE-SIDED_PULSE_MULTIPLE_COMPONENTS","02.BHV 1e-7","JRS"
"2019-08-04T06:17:08Z","2019-08-04T06:17:11Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-04T06:40:32Z","2019-08-04T06:40:38Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-04T06:40:42Z","2019-08-04T06:40:44Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-04T06:42:30Z","2019-08-04T06:42:32Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-04T06:43:33Z","2019-08-04T06:43:37Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-04T06:46:49Z","2019-08-04T06:46:54Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-04T07:00:21Z","2019-08-04T07:00:29Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-04T07:15:33Z","2019-08-04T07:15:36Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-04T07:19:22Z","2019-08-04T07:19:25Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-04T07:23:30Z","2019-08-04T07:23:34Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-04T07:27:29Z","2019-08-04T07:27:38Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-04T07:40:08Z","2019-08-04T07:40:11Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-04T07:40:26Z","2019-08-04T07:40:35Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.4Pa","JRS"
"2019-08-04T07:52:20Z","2019-08-04T07:52:26Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-04T08:10:35Z","2019-08-04T08:10:44Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-04T08:33:19Z","2019-08-04T08:33:22Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.4Pa","JRS"
"2019-08-04T08:43:03Z","2019-08-04T08:44:37Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#TEMPERATURE_GLITCH","67.SHU 1.4e-6","JRS"
"2019-08-04T08:49:11Z","2019-08-04T08:49:32Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-04T08:49:11Z","2019-08-04T08:49:32Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-04T09:03:34Z","2019-08-04T09:03:40Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-04T09:46:59Z","2019-08-04T09:47:10Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.3Pa","JRS"
"2019-08-04T09:58:33Z","2019-08-04T09:58:36Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-04T10:13:36Z","2019-08-04T10:13:38Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-04T10:19:20Z","2019-08-04T10:19:27Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-04T10:29:33Z","2019-08-04T10:29:38Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 1.1Pa","JRS"
"2019-08-04T10:37:16Z","2019-08-04T10:37:17Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-04T10:42:37Z","2019-08-04T10:42:40Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-04T10:42:41Z","2019-08-04T10:42:44Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.5Pa","JRS"
"2019-08-04T10:44:05Z","2019-08-04T10:44:06Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2a","JRS"
"2019-08-04T10:44:06Z","2019-08-04T10:44:07Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-04T10:44:22Z","2019-08-04T10:44:23Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-04T10:47:23Z","2019-08-04T10:47:26Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-04T10:47:45Z","2019-08-04T10:47:48Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-04T10:48:35Z","2019-08-04T10:48:40Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-04T10:58:30Z","2019-08-04T10:58:34Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.5Pa","JRS"
"2019-08-04T11:01:33Z","2019-08-04T11:01:41Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-04T11:05:14Z","2019-08-04T11:05:18Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-04T11:06:41Z","2019-08-04T11:06:45Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-04T11:10:07Z","2019-08-04T11:10:09Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-04T11:10:24Z","2019-08-04T11:10:27Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1a","JRS"
"2019-08-04T11:13:22Z","2019-08-04T11:13:26Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-04T11:18:30Z","2019-08-04T11:18:33Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-04T11:24:18Z","2019-08-04T11:24:26Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-04T11:28:33Z","2019-08-04T11:28:35Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-04T11:32:04Z","2019-08-04T11:32:08Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.3Pa","JRS"
"2019-08-04T12:04:23Z","2019-08-04T12:04:25Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-04T12:22:08Z","2019-08-04T12:22:10Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-04T12:33:55Z","2019-08-04T12:34:07Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-04T12:34:56Z","2019-08-04T12:34:57Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-04T12:40:58Z","2019-08-04T12:41:00Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
"2019-08-04T12:45:35Z","2019-08-04T12:45:43Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.2Pa","JRS"
"2019-08-04T13:42:24Z","2019-08-04T13:42:30Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.4Pa","JRS"
"2019-08-04T14:13:46Z","2019-08-04T14:14:04Z","jrs","http://quakeml.org/vocab/marsquake/1.0/MarsEpochType#PRESSURE_DROP_DUST_DEVIL","03.BDO 0.1Pa","JRS"
